sequence_id,pose_fail,proxy_model,frame_idx,anchor_value
plantview__langdon_4__05-03-24,False,unidepth,110,1.8011750022426973
plantview__langdon_4__05-03-24,False,unidepth,111,1.958721348325016
plantview__langdon_4__05-03-24,False,unidepth,112,1.8634055310356397
plantview__langdon_4__05-03-24,False,unidepth,113,1.9121182228821765
plantview__langdon_4__05-03-24,False,unidepth,114,1.7190864491786986
plantview__langdon_4__05-03-24,False,unidepth,115,1.8832351797585654
plantview__langdon_4__05-03-24,False,unidepth,116,1.7571494699503505
plantview__langdon_4__05-03-24,False,unidepth,117,2.0602480566040153
plantview__langdon_4__05-03-24,False,unidepth,118,1.7751208040801942
plantview__langdon_4__05-03-24,False,unidepth,119,1.850147184489343
plantview__langdon_4__05-03-24,False,unidepth,120,1.6059788269654458
plantview__langdon_4__05-03-24,False,unidepth,121,1.4886902580318453
plantview__langdon_4__05-03-24,False,unidepth,122,1.234210103273043
plantview__langdon_4__05-03-24,False,unidepth,123,0.9318845660771029
plantview__langdon_4__05-03-24,False,unidepth,124,0.7330671650790783
plantview__langdon_4__05-03-24,False,unidepth,125,0.8675466383780632
plantview__langdon_4__05-03-24,False,unidepth,126,0.8000213487698953
plantview__langdon_4__05-03-24,False,unidepth,127,1.0226716342064095
plantview__langdon_4__05-03-24,False,unidepth,128,0.7956096968050614
plantview__langdon_4__05-03-24,False,unidepth,129,1.0430242623753743
plantview__langdon_4__05-03-24,False,unidepth,130,0.8489931270012369
plantview__langdon_4__05-03-24,False,unidepth,131,0.927989959960238
plantview__langdon_4__05-03-24,False,unidepth,132,1.1757103367020627
plantview__langdon_4__05-03-24,False,unidepth,133,1.529873093098126
plantview__langdon_4__05-03-24,False,unidepth,134,1.624418964943526
plantview__langdon_4__05-03-24,False,unidepth,135,1.58323391509507
plantview__langdon_4__05-03-24,False,unidepth,136,1.7212601144923667
plantview__langdon_4__05-03-24,False,unidepth,137,1.881251676414339
plantview__langdon_4__05-03-24,False,unidepth,138,2.043849899922816
plantview__langdon_4__05-03-24,False,unidepth,139,1.5063573257392764
plantview__langdon_4__05-03-24,False,unidepth,140,1.6469387748661934
plantview__langdon_4__05-03-24,False,unidepth,141,1.7458225137776384
plantview__langdon_4__05-03-24,False,unidepth,142,1.7776238036646999
plantview__langdon_4__05-03-24,False,unidepth,143,1.7184241713796977
plantview__langdon_4__05-03-24,False,unidepth,144,1.4173938741674617
plantview__langdon_4__05-03-24,False,unidepth,145,1.7479063638366141
plantview__langdon_4__05-03-24,False,unidepth,146,1.687291874136606
plantview__langdon_4__05-03-24,False,unidepth,147,1.5374175905401364
plantview__langdon_4__05-03-24,False,unidepth,148,1.4632845263276704
plantview__langdon_4__05-03-24,False,unidepth,149,1.7015754698042431
plantview__langdon_4__05-03-24,False,unidepth,150,1.451572756815751
plantview__langdon_4__05-03-24,False,unidepth,151,1.6801930970952959
plantview__langdon_4__05-03-24,False,unidepth,152,1.7322821993739739
plantview__langdon_4__05-03-24,False,unidepth,153,1.7046330631222282
plantview__langdon_4__05-03-24,False,unidepth,154,1.4246496848645003
plantview__langdon_4__05-03-24,False,unidepth,155,1.103971219970006
plantview__langdon_4__05-03-24,False,unidepth,156,0.8199802086992242
plantview__langdon_4__05-03-24,False,unidepth,157,0.9765136114012756
plantview__langdon_4__05-03-24,False,unidepth,158,1.231001771143259
plantview__langdon_4__05-03-24,False,unidepth,159,0.4775747302642067
plantview__langdon_4__05-03-24,False,unidepth,160,1.4499919002093695
plantview__langdon_4__05-03-24,False,unidepth,161,0.8231694103837188
plantview__langdon_4__05-03-24,False,unidepth,162,1.0822529440469124
plantview__langdon_4__05-03-24,False,unidepth,163,0.7992200034492869
plantview__langdon_4__05-03-24,False,unidepth,164,1.211033529943775
plantview__langdon_4__05-03-24,False,unidepth,165,1.1776937056979337
plantview__langdon_4__05-03-24,False,unidepth,166,1.2573377448586642
plantview__langdon_4__05-03-24,False,unidepth,167,1.4930392117354623
plantview__langdon_4__05-03-24,False,unidepth,168,1.535034842397786
plantview__langdon_4__05-03-24,False,unidepth,169,1.8683085397599386
plantview__langdon_4__05-03-24,False,unidepth,170,2.0584114402815454
plantview__langdon_4__05-03-24,False,unidepth,171,1.5217316478363956
plantview__langdon_4__05-03-24,False,unidepth,172,1.4808640736830365
plantview__langdon_4__05-03-24,False,unidepth,173,1.6396045495138662
plantview__langdon_4__05-03-24,False,unidepth,174,1.7025270622002815
plantview__langdon_4__05-03-24,False,unidepth,175,1.4707053416809572
plantview__langdon_4__05-03-24,False,unidepth,176,1.549124246351056
plantview__langdon_4__05-03-24,False,unidepth,177,1.666054524721868
plantview__langdon_4__05-03-24,False,unidepth,178,1.6186332420418956
plantview__langdon_4__05-03-24,False,unidepth,179,1.4321669290386652
plantview__langdon_4__05-03-24,False,unidepth,180,1.4111047786960562
plantview__langdon_4__05-03-24,False,unidepth,181,1.7146158150031579
plantview__langdon_4__05-03-24,False,unidepth,182,1.6068961494912357
plantview__langdon_4__05-03-24,False,unidepth,183,1.3830588202629597
plantview__langdon_4__05-03-24,False,unidepth,184,1.4903212628148825
plantview__langdon_4__05-03-24,False,unidepth,185,1.1733400590260428
plantview__langdon_4__05-03-24,False,unidepth,186,1.052806544704016
plantview__langdon_4__05-03-24,False,unidepth,187,1.2252021603457592
plantview__langdon_4__05-03-24,False,unidepth,188,0.7405683332125161
plantview__langdon_4__05-03-24,False,unidepth,189,1.3076562022519376
plantview__langdon_4__05-03-24,False,unidepth,190,1.3712201008171463
plantview__langdon_4__05-03-24,False,unidepth,191,1.8831962413541266
plantview__langdon_4__05-03-24,False,unidepth,192,1.5153833322613792
plantview__langdon_4__05-03-24,False,unidepth,193,1.2563538862575043
plantview__langdon_4__05-03-24,False,unidepth,194,0.9889010762634367
plantview__langdon_4__05-03-24,False,unidepth,195,0.9364741845818825
plantview__langdon_4__05-03-24,False,unidepth,196,1.0727236302084893
plantview__langdon_4__05-03-24,False,unidepth,197,1.082764141760469
plantview__langdon_4__05-03-24,False,unidepth,198,1.3665685036590394
plantview__langdon_4__05-03-24,False,unidepth,199,1.323118357488746
plantview__langdon_4__05-03-24,False,unidepth,200,1.4505917117127116
plantview__langdon_4__05-03-24,False,unidepth,201,1.3205908706945815
plantview__langdon_4__05-03-24,False,unidepth,202,1.6248641577721714
plantview__langdon_4__05-03-24,False,unidepth,203,1.4383450798946549
plantview__langdon_4__05-03-24,False,unidepth,204,1.5359142211875998
plantview__langdon_4__05-03-24,False,unidepth,205,1.567194922731213
plantview__langdon_4__05-03-24,False,unidepth,206,1.8223880040803044
plantview__langdon_4__05-03-24,False,unidepth,207,1.8397097497048471
plantview__langdon_4__05-03-24,False,unidepth,208,1.6840703104740842
plantview__langdon_4__05-03-24,False,unidepth,209,1.7425690609530968
plantview__langdon_4__05-03-24,False,unidepth,210,1.8012017387416384
plantview__langdon_4__05-03-24,False,unidepth,211,1.6631724439654025
plantview__langdon_4__05-03-24,False,unidepth,212,1.4237985935458546
plantview__langdon_4__05-03-24,False,unidepth,213,1.4693947795985411
plantview__langdon_4__05-03-24,False,unidepth,214,1.4279705125644577
plantview__langdon_4__05-03-24,False,unidepth,215,1.5717238656497556
plantview__langdon_4__05-03-24,False,unidepth,216,1.3295739396986284
plantview__langdon_4__05-03-24,False,unidepth,217,1.4018676158627024
plantview__langdon_4__05-03-24,False,unidepth,218,1.53107200075867
plantview__langdon_4__05-03-24,False,unidepth,219,1.219098133981357
plantview__langdon_4__05-03-24,False,unidepth,220,0.940401770242793
plantview__langdon_4__05-03-24,False,unidepth,221,1.2319109036574805
plantview__langdon_4__05-03-24,False,unidepth,222,1.3617989373512915
plantview__langdon_4__05-03-24,False,unidepth,223,1.6583863549290092
plantview__langdon_4__05-03-24,False,unidepth,224,2.5039607861264157
plantview__langdon_4__05-03-24,False,unidepth,225,1.8194265891959787
plantview__langdon_4__05-03-24,False,unidepth,226,1.1104413491474587
plantview__langdon_4__05-03-24,False,unidepth,227,0.7333532441828758
plantview__langdon_4__05-03-24,False,unidepth,228,1.0226020533135225
plantview__langdon_4__05-03-24,False,unidepth,229,1.3665672034598935
plantview__langdon_4__05-03-24,False,unidepth,230,1.467078501446768
plantview__langdon_4__05-03-24,False,unidepth,231,1.546124232579448
plantview__langdon_4__05-03-24,False,unidepth,232,1.113574223677627
plantview__langdon_4__05-03-24,False,unidepth,233,1.1751399446379105
plantview__langdon_4__05-03-24,False,unidepth,234,1.5311311611397338
plantview__langdon_4__05-03-24,False,unidepth,235,1.4919277260459611
plantview__langdon_4__05-03-24,False,unidepth,236,1.6657812846334998
plantview__langdon_4__05-03-24,False,unidepth,237,2.0350032256400725
plantview__langdon_4__05-03-24,False,unidepth,238,2.1791798403731564
plantview__langdon_4__05-03-24,False,unidepth,239,2.228689389607199
plantview__langdon_4__05-03-24,False,unidepth,240,1.830539412882747
plantview__langdon_4__05-03-24,False,unidepth,241,1.9266804498094543
plantview__langdon_4__05-03-24,False,unidepth,242,2.0278648168004825
plantview__langdon_4__05-03-24,False,unidepth,243,1.8163961942931435
plantview__langdon_4__05-03-24,False,unidepth,244,1.539161971521311
plantview__langdon_4__05-03-24,False,unidepth,245,1.8509263480667415
plantview__langdon_4__05-03-24,False,unidepth,246,1.4723743509020348
plantview__langdon_4__05-03-24,False,unidepth,247,1.3865750188672363
plantview__langdon_4__05-03-24,False,unidepth,248,1.4661312128358452
plantview__langdon_4__05-03-24,False,unidepth,249,1.6909036333211085
plantview__langdon_4__05-03-24,False,unidepth,250,1.452613298533942
plantview__langdon_4__05-03-24,False,unidepth,251,1.0289626237650955
plantview__langdon_4__05-03-24,False,unidepth,252,0.9632703354899155
plantview__langdon_4__05-03-24,False,unidepth,253,0.972892005683258
plantview__langdon_4__05-03-24,False,unidepth,254,1.4339122695513977
plantview__langdon_4__05-03-24,False,unidepth,255,1.906022898109503
plantview__langdon_4__05-03-24,False,unidepth,256,1.9386118166590516
plantview__langdon_4__05-03-24,False,unidepth,257,1.2441136884416628
plantview__langdon_4__05-03-24,False,unidepth,258,1.0132763990363771
plantview__langdon_4__05-03-24,False,unidepth,259,1.2830823624937258
plantview__langdon_4__05-03-24,False,unidepth,260,1.2412850669308984
plantview__langdon_4__05-03-24,False,unidepth,261,1.589343021599785
plantview__langdon_4__05-03-24,False,unidepth,262,1.9524569967181953
plantview__langdon_4__05-03-24,False,unidepth,263,1.7642578479156457
plantview__langdon_4__05-03-24,False,unidepth,264,1.787601427244835
plantview__langdon_4__05-03-24,False,unidepth,265,1.9288875466270388
plantview__langdon_4__05-03-24,False,unidepth,266,2.0987158079470323
plantview__langdon_4__05-03-24,False,unidepth,267,1.9105229001841035
plantview__langdon_4__05-03-24,False,unidepth,268,2.0383177708406777
plantview__langdon_4__05-03-24,False,unidepth,269,2.220698946470135
plantview__langdon_4__05-03-24,False,unidepth,270,2.3132059736276886
plantview__langdon_4__05-03-24,False,unidepth,271,2.032989649089205
plantview__langdon_4__05-03-24,False,unidepth,272,2.4024687217036713
plantview__langdon_4__05-03-24,False,unidepth,273,2.508807026608279
plantview__langdon_4__05-03-24,False,unidepth,274,2.522367299728905
plantview__langdon_4__05-03-24,False,unidepth,275,2.4134829757722414
plantview__langdon_4__05-03-24,False,unidepth,276,2.18525973126602
plantview__langdon_4__05-03-24,False,unidepth,277,2.0185379983461456
plantview__langdon_4__05-03-24,False,unidepth,278,2.0927384911844715
plantview__langdon_4__05-03-24,False,unidepth,279,2.3123758043727776
plantview__langdon_4__05-03-24,False,unidepth,280,2.1335276510329857
plantview__langdon_4__05-03-24,False,unidepth,281,1.8452042143995744
plantview__langdon_4__05-03-24,False,unidepth,282,2.0569819282009156
plantview__langdon_4__05-03-24,False,unidepth,283,1.6288558562237987
plantview__langdon_4__05-03-24,False,unidepth,284,1.2812607527471322
plantview__langdon_4__05-03-24,False,unidepth,285,1.0669841525266759
plantview__langdon_4__05-03-24,False,unidepth,286,0.9062967977810235
plantview__langdon_4__05-03-24,False,unidepth,287,1.7727295471047992
plantview__langdon_4__05-03-24,False,unidepth,288,1.4483149648698868
plantview__langdon_4__05-03-24,False,unidepth,289,1.0903933023318877
plantview__langdon_4__05-03-24,False,unidepth,290,1.183560950689413
plantview__langdon_4__05-03-24,False,unidepth,291,1.4831098219975618
plantview__langdon_4__05-03-24,False,unidepth,292,1.7863107561885445
plantview__langdon_4__05-03-24,False,unidepth,293,2.287201788757925
plantview__langdon_4__05-03-24,False,unidepth,294,2.106086278256832
plantview__langdon_4__05-03-24,False,unidepth,295,2.176851748742306
plantview__langdon_4__05-03-24,False,unidepth,296,2.4136579415925263
plantview__langdon_4__05-03-24,False,unidepth,297,2.1717506571817844
plantview__langdon_4__05-03-24,False,unidepth,298,2.1625719114468422
plantview__langdon_4__05-03-24,False,unidepth,299,1.9209197493339198
plantview__langdon_4__05-03-24,False,unidepth,300,2.07704301417711
plantview__langdon_4__05-03-24,False,unidepth,301,2.198398736499514
plantview__langdon_4__05-03-24,False,unidepth,302,2.394510030172822
plantview__langdon_4__05-03-24,False,unidepth,303,2.10673045898171
plantview__langdon_4__05-03-24,False,unidepth,304,2.291310249031267
plantview__langdon_4__05-03-24,False,unidepth,305,2.2494468593263672
plantview__langdon_4__05-03-24,False,unidepth,306,1.9612436752591256
plantview__langdon_4__05-03-24,False,unidepth,307,1.8565922191021942
plantview__langdon_4__05-03-24,False,unidepth,308,1.6860894911037043
plantview__langdon_4__05-03-24,False,unidepth,309,2.186985773100994
plantview__langdon_4__05-03-24,False,unidepth,310,2.1372101194907174
plantview__langdon_4__05-03-24,False,unidepth,311,2.1078016538199282
plantview__langdon_4__05-03-24,False,unidepth,312,1.9471772265330753
plantview__langdon_4__05-03-24,False,unidepth,313,1.860053782660327
plantview__langdon_4__05-03-24,False,unidepth,314,2.0964716474881016
plantview__langdon_4__05-03-24,False,unidepth,315,1.3457130917550413
plantview__langdon_4__05-03-24,False,unidepth,316,0.8865956082978477
plantview__langdon_4__05-03-24,False,unidepth,317,1.0617172449649974
plantview__langdon_4__05-03-24,False,unidepth,318,1.0658700716779759
plantview__langdon_4__05-03-24,False,unidepth,319,1.6917150865919894
plantview__langdon_4__12-03-24,True,da3,0,0.5737907476099011
plantview__langdon_4__12-03-24,True,da3,1,0.6456434514859839
plantview__langdon_4__12-03-24,True,da3,2,0.6876654352875937
plantview__langdon_4__12-03-24,True,da3,3,0.6795842386423825
plantview__langdon_4__12-03-24,True,da3,4,0.6980889764139062
plantview__langdon_4__12-03-24,True,da3,5,0.7486407128456944
plantview__langdon_4__12-03-24,True,da3,6,0.7926052215623989
plantview__langdon_4__12-03-24,True,da3,7,0.8274032607939985
plantview__langdon_4__12-03-24,True,da3,8,0.8978891583332618
plantview__langdon_4__12-03-24,True,da3,9,0.9338696093705089
plantview__langdon_4__12-03-24,True,da3,10,0.9276892552286975
plantview__langdon_4__12-03-24,True,da3,11,0.9134843289208356
plantview__langdon_4__12-03-24,True,da3,12,0.9269309761093163
plantview__langdon_4__12-03-24,True,da3,13,0.922179005351845
plantview__langdon_4__12-03-24,True,da3,14,0.9038985361284819
plantview__langdon_4__12-03-24,True,da3,15,0.9101924945249569
plantview__langdon_4__12-03-24,True,da3,16,0.893599884215106
plantview__langdon_4__12-03-24,True,da3,17,0.9072930397933994
plantview__langdon_4__12-03-24,True,da3,18,0.9370551274581491
plantview__langdon_4__12-03-24,True,da3,19,0.9180533157889157
plantview__langdon_4__12-03-24,True,da3,20,0.9147234042229893
plantview__langdon_4__12-03-24,True,da3,21,0.9094911703334885
plantview__langdon_4__12-03-24,True,da3,22,0.8297492610085266
plantview__langdon_4__12-03-24,True,da3,23,0.915692610278638
plantview__langdon_4__12-03-24,True,da3,24,0.8563109134568919
plantview__langdon_4__12-03-24,True,da3,25,0.8130940788266281
plantview__langdon_4__12-03-24,True,da3,26,0.728793809348486
plantview__langdon_4__12-03-24,True,da3,27,0.6906889326345222
plantview__langdon_4__12-03-24,True,da3,28,0.6269310617757948
plantview__langdon_4__12-03-24,True,da3,29,0.6592103956751048
plantview__langdon_4__12-03-24,True,da3,30,0.6608158320637192
plantview__langdon_4__12-03-24,True,da3,31,0.5884378350542805
plantview__langdon_4__12-03-24,True,da3,32,0.6074187092017854
plantview__langdon_4__12-03-24,True,da3,33,0.6468209647943339
plantview__langdon_4__12-03-24,True,da3,34,0.6186360969721498
plantview__langdon_4__12-03-24,True,da3,35,0.6360405875482025
plantview__langdon_4__12-03-24,True,da3,36,0.6668387547534758
plantview__langdon_4__12-03-24,True,da3,37,0.7154739635620391
plantview__langdon_4__12-03-24,True,da3,38,0.7522108375922316
plantview__langdon_4__12-03-24,True,da3,39,0.8495198839320499
plantview__langdon_4__12-03-24,True,da3,40,0.8876052157833787
plantview__langdon_4__12-03-24,True,da3,41,0.8560897433999999
plantview__langdon_4__12-03-24,True,da3,42,1.0067464213972448
plantview__langdon_4__12-03-24,True,da3,43,0.9820489660194871
plantview__langdon_4__12-03-24,True,da3,44,0.9402559841601387
plantview__langdon_4__12-03-24,True,da3,45,0.9588144049107016
plantview__langdon_4__12-03-24,True,da3,46,0.9111387656599224
plantview__langdon_4__12-03-24,True,da3,47,0.9179158409321317
plantview__langdon_4__12-03-24,True,da3,48,0.9292784215789567
plantview__langdon_4__12-03-24,True,da3,49,0.9294301883891132
plantview__langdon_4__12-03-24,True,da3,50,0.9075541152649909
plantview__langdon_4__12-03-24,True,da3,51,0.9765848893442519
plantview__langdon_4__12-03-24,True,da3,52,0.9751687140309414
plantview__langdon_4__12-03-24,True,da3,53,0.9238235540167713
plantview__langdon_4__12-03-24,True,da3,54,0.9044061674839804
plantview__langdon_4__12-03-24,True,da3,55,0.8855642182002488
plantview__langdon_4__12-03-24,True,da3,56,0.7947060391811103
plantview__langdon_4__12-03-24,True,da3,57,0.806718352434884
plantview__langdon_4__12-03-24,True,da3,58,0.7055798969615412
plantview__langdon_4__12-03-24,True,da3,59,0.6161188776618913
plantview__langdon_4__12-03-24,True,da3,60,0.596418517415367
plantview__langdon_4__12-03-24,True,da3,61,0.552232574488694
plantview__langdon_4__12-03-24,True,da3,62,0.5638377940769312
plantview__langdon_4__12-03-24,True,da3,63,0.5905040154224525
plantview__langdon_4__12-03-24,True,da3,64,0.5657331067331373
plantview__langdon_4__12-03-24,True,da3,65,0.5833123290819715
plantview__langdon_4__12-03-24,True,da3,66,0.5775169781786926
plantview__langdon_4__12-03-24,True,da3,67,0.5850809255192714
plantview__langdon_4__12-03-24,True,da3,68,0.657469799421444
plantview__langdon_4__12-03-24,True,da3,69,0.657844394496327
plantview__langdon_4__12-03-24,True,da3,70,0.7556710375027809
plantview__langdon_4__12-03-24,True,da3,71,0.8154507016162605
plantview__langdon_4__12-03-24,True,da3,72,0.8750693307671219
plantview__langdon_4__12-03-24,True,da3,73,0.8785426330125459
plantview__langdon_4__12-03-24,True,da3,74,0.9351514154331039
plantview__langdon_4__12-03-24,True,da3,75,0.9528125493196298
plantview__langdon_4__12-03-24,True,da3,76,0.9602353162442523
plantview__langdon_4__12-03-24,True,da3,77,0.9757610575723854
plantview__langdon_4__12-03-24,True,da3,78,0.9452609414709023
plantview__langdon_4__12-03-24,True,da3,79,0.9192535399856143
plantview__langdon_4__12-03-24,True,da3,80,0.886879413001167
plantview__langdon_4__12-03-24,True,da3,81,0.8716510636576467
plantview__langdon_4__12-03-24,True,da3,82,0.8818182649313242
plantview__langdon_4__12-03-24,True,da3,83,0.9650323277631732
plantview__langdon_4__12-03-24,True,da3,84,1.0221275283646603
plantview__langdon_4__12-03-24,True,da3,85,0.9550716408735984
plantview__langdon_4__12-03-24,True,da3,86,0.8832461035242078
plantview__langdon_4__12-03-24,True,da3,87,0.8547539924493787
plantview__langdon_4__12-03-24,True,da3,88,0.8184368615372036
plantview__langdon_4__12-03-24,True,da3,89,0.7516124930365494
plantview__langdon_4__12-03-24,True,da3,90,0.7034942658543158
plantview__langdon_4__12-03-24,True,da3,91,0.6730120529217896
plantview__langdon_4__12-03-24,True,da3,92,0.5920668689250184
plantview__langdon_4__12-03-24,True,da3,93,0.5997021343793727
plantview__langdon_4__12-03-24,True,da3,94,0.6150594606712758
plantview__langdon_4__12-03-24,True,da3,95,0.6138398298694852
plantview__langdon_4__12-03-24,True,da3,96,0.5865567170162805
plantview__langdon_4__12-03-24,True,da3,97,0.5613560795009456
plantview__langdon_4__12-03-24,True,da3,98,0.6369380746468565
plantview__langdon_4__12-03-24,True,da3,99,0.6260748515767902
plantview__langdon_4__12-03-24,True,da3,100,0.7098416082711319
plantview__langdon_4__12-03-24,True,da3,101,0.713752636895243
plantview__langdon_4__12-03-24,True,da3,102,0.7821291303279967
plantview__langdon_4__12-03-24,True,da3,103,0.883152540514162
plantview__langdon_4__12-03-24,True,da3,104,0.8538631713270739
plantview__langdon_4__12-03-24,True,da3,105,0.9059859655704664
plantview__langdon_4__12-03-24,True,da3,106,1.014117206510874
plantview__langdon_4__12-03-24,True,da3,107,1.0109357370412568
plantview__langdon_4__12-03-24,True,da3,108,0.9294124758714516
plantview__langdon_4__12-03-24,True,da3,109,0.9703877759560635
plantview__langdon_4__12-03-24,True,da3,110,0.9383634824817073
plantview__langdon_4__12-03-24,True,da3,111,0.8692254066400518
plantview__langdon_4__12-03-24,True,da3,112,0.8629419730702577
plantview__langdon_4__12-03-24,True,da3,113,0.8811050536546075
plantview__langdon_4__12-03-24,True,da3,114,0.9551580814154714
plantview__langdon_4__12-03-24,True,da3,115,0.9745425142599996
plantview__langdon_4__12-03-24,True,da3,116,0.9744969784164071
plantview__langdon_4__12-03-24,True,da3,117,0.9459127639500271
plantview__langdon_4__12-03-24,True,da3,118,0.867084745830111
plantview__langdon_4__12-03-24,True,da3,119,0.8039495542344681
plantview__langdon_4__12-03-24,True,da3,120,0.7615474113255782
plantview__langdon_4__12-03-24,True,da3,121,0.8330506051368973
plantview__langdon_4__12-03-24,True,da3,122,0.7168751049632114
plantview__langdon_4__12-03-24,True,da3,123,0.7113224443910519
plantview__langdon_4__12-03-24,True,da3,124,0.6136160393189427
plantview__langdon_4__12-03-24,True,da3,125,0.6184008192203362
plantview__langdon_4__12-03-24,True,da3,126,0.6236361556319981
plantview__langdon_4__12-03-24,True,da3,127,0.5684237905655088
plantview__langdon_4__12-03-24,True,da3,128,0.5807151630511933
plantview__langdon_4__12-03-24,True,da3,129,0.6143229597319251
plantview__langdon_4__12-03-24,True,da3,130,0.6201364100149731
plantview__langdon_4__12-03-24,True,da3,131,0.612055615292868
plantview__langdon_4__12-03-24,True,da3,132,0.6394226982724562
plantview__langdon_4__12-03-24,True,da3,133,0.6544071495743407
plantview__langdon_4__12-03-24,True,da3,134,0.7121560557220736
plantview__langdon_4__12-03-24,True,da3,135,0.7669387740244706
plantview__langdon_4__12-03-24,True,da3,136,0.7906584869561835
plantview__langdon_4__12-03-24,True,da3,137,0.8670058959102858
plantview__langdon_4__12-03-24,True,da3,138,0.9413338794020081
plantview__langdon_4__12-03-24,True,da3,139,0.905252214807098
plantview__langdon_4__12-03-24,True,da3,140,0.9306727426321801
plantview__langdon_4__12-03-24,True,da3,141,0.932110477156366
plantview__langdon_4__12-03-24,True,da3,142,0.9102447077027074
plantview__langdon_4__12-03-24,True,da3,143,0.9183321127713288
plantview__langdon_4__12-03-24,True,da3,144,0.915528175111758
plantview__langdon_4__12-03-24,True,da3,145,0.9119732539662528
plantview__langdon_4__12-03-24,True,da3,146,0.9716758929655955
plantview__langdon_4__12-03-24,True,da3,147,1.004234282784802
plantview__langdon_4__12-03-24,True,da3,148,0.9620374186254608
plantview__langdon_4__12-03-24,True,da3,149,0.9012289777244424
plantview__langdon_4__12-03-24,True,da3,150,0.8676242430711334
plantview__langdon_4__12-03-24,True,da3,151,0.7729114865495805
plantview__langdon_4__12-03-24,True,da3,152,0.772412585403969
plantview__langdon_4__12-03-24,True,da3,153,0.7260845275572643
plantview__langdon_4__12-03-24,True,da3,154,0.7226622895355097
plantview__langdon_4__12-03-24,True,da3,155,0.6814043194224557
plantview__langdon_4__12-03-24,True,da3,156,0.5813199267348765
plantview__langdon_4__12-03-24,True,da3,157,0.5961429600790756
plantview__langdon_4__12-03-24,True,da3,158,0.6316072802477621
plantview__langdon_4__12-03-24,True,da3,159,0.5546604569890565
plantview__langdon_4__12-03-24,True,da3,160,0.5748611003489585
plantview__langdon_4__12-03-24,True,da3,161,0.5834881427507765
plantview__langdon_4__12-03-24,True,da3,162,0.5832696188616909
plantview__langdon_4__12-03-24,True,da3,163,0.6379045612888776
plantview__langdon_4__12-03-24,True,da3,164,0.6702650284485792
plantview__langdon_4__12-03-24,True,da3,165,0.656824578041503
plantview__langdon_4__12-03-24,True,da3,166,0.7166556012290677
plantview__langdon_4__12-03-24,True,da3,167,0.8097879689670884
plantview__langdon_4__12-03-24,True,da3,168,0.8397056976206001
plantview__langdon_4__12-03-24,True,da3,169,0.8823204023065536
plantview__langdon_4__12-03-24,True,da3,170,0.9442435124010546
plantview__langdon_4__12-03-24,True,da3,171,0.9580334596297819
plantview__langdon_4__12-03-24,True,da3,172,0.9751440874707302
plantview__langdon_4__12-03-24,True,da3,173,1.0136744505453543
plantview__langdon_4__12-03-24,True,da3,174,0.9831626809471756
plantview__langdon_4__12-03-24,True,da3,175,0.9374613961055454
plantview__langdon_4__12-03-24,True,da3,176,0.9548422578373432
plantview__langdon_4__12-03-24,True,da3,177,0.9469229367489858
plantview__langdon_4__12-03-24,True,da3,178,0.9669745937797847
plantview__langdon_4__12-03-24,True,da3,179,1.022378166052739
plantview__langdon_4__12-03-24,True,da3,180,1.0124566429633923
plantview__langdon_4__12-03-24,True,da3,181,0.921344133808224
plantview__langdon_4__12-03-24,True,da3,182,0.8344703224059822
plantview__langdon_4__12-03-24,True,da3,183,0.8228097841735531
plantview__langdon_4__12-03-24,True,da3,184,0.7736382481398818
plantview__langdon_4__12-03-24,True,da3,185,0.707424634458916
plantview__langdon_4__12-03-24,True,da3,186,0.6747671950214419
plantview__langdon_4__12-03-24,True,da3,187,0.6460735495008143
plantview__langdon_4__12-03-24,True,da3,188,0.5648264650637074
plantview__langdon_4__12-03-24,True,da3,189,0.6351490284155299
plantview__langdon_4__12-03-24,True,da3,190,0.6169072659978191
plantview__langdon_4__12-03-24,True,da3,191,0.5642722891869935
plantview__langdon_4__12-03-24,True,da3,192,0.6118262524404274
plantview__langdon_4__12-03-24,True,da3,193,0.6145617939757901
plantview__langdon_4__12-03-24,True,da3,194,0.6359758130066844
plantview__langdon_4__12-03-24,True,da3,195,0.6096554699228869
plantview__langdon_4__12-03-24,True,da3,196,0.5883429226832397
plantview__langdon_4__12-03-24,True,da3,197,0.6378727937259765
plantview__langdon_4__12-03-24,True,da3,198,0.6402645313097043
plantview__langdon_4__12-03-24,True,da3,199,0.746871630698935
plantview__langdon_4__12-03-24,True,da3,200,0.7995222382600622
plantview__langdon_4__12-03-24,True,da3,201,0.9089537049564312
plantview__langdon_4__12-03-24,True,da3,202,0.9914664954949175
plantview__langdon_4__12-03-24,True,da3,203,0.9822843325439732
plantview__langdon_4__12-03-24,True,da3,204,0.9932631677215293
plantview__langdon_4__12-03-24,True,da3,205,0.9412210741508474
plantview__langdon_4__12-03-24,True,da3,206,0.9136289984030406
plantview__langdon_4__12-03-24,True,da3,207,0.8911441253186861
plantview__langdon_4__12-03-24,True,da3,208,0.9072411295197911
plantview__langdon_4__12-03-24,True,da3,209,0.853141045032237
plantview__langdon_4__12-03-24,True,da3,210,0.9175239046083814
plantview__langdon_4__12-03-24,True,da3,211,0.9581342300204219
plantview__langdon_4__12-03-24,True,da3,212,0.9012815899080964
plantview__langdon_4__12-03-24,True,da3,213,0.9219222107668799
plantview__langdon_4__12-03-24,True,da3,214,0.8300684228608401
